"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",20.89,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",22.35,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",22.62,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",23.76,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",24.61,
"PER","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",,"L"
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1960",,"L"
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1961",,"L"
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1962",,"L"
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1963",,"L"
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1964",,"L"
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1965",,"L"
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1966",,"L"
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1967",,"L"
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1968",,"L"
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1969",,"L"
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1970",,"L"
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1971",0.1,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1972",0.097,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1973",0.095,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1974",0.092,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1975",0.091,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1976",0.091,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1977",0.094,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1978",0.094,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1979",0.09,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.09,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.086,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.088,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.09,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.089,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.085,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.079,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.074,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.08,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.085,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.086,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.083,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.081,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.082,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.076,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.075,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.076,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.069,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.073,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.076,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.074,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.071,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.068,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.064,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.067,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.067,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.06,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.06,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.058,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.06,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.069,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.069,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.07,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.067,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.068,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.069,
"PER","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",,"L"
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",15.33,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",15.42,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",17.17,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",17.22,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",18.26,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",19.14,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",19.94,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",20.27,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",21.47,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",22.41,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",22.53,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",23.13,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",25.15,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",22.62,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",23.76,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",23.76,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",24.84,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",26.27,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",27.62,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",28.71,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",28.67,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",29.97,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",29.95,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",32.09,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",33.62,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",34.77,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",36.59,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",37.65,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",38.64,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",39.99,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",38.29,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",38.81,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",38.91,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",38.79,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",38.85,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",38.57,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",38.65,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",40.11,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",38.19,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",40.4,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",40.67,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",43.25,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",44.79,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",47.78,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",52.15,
"PHL","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",,"L"
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1960",,"L"
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1961",,"L"
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1962",,"L"
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1963",,"L"
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1964",,"L"
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1965",,"L"
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1966",,"L"
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1967",,"L"
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1968",,"L"
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1969",,"L"
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1970",,"L"
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1971",0.125,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1972",0.12,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1973",0.122,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1974",0.118,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1975",0.119,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1976",0.115,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1977",0.113,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1978",0.109,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1979",0.11,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.109,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.106,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.105,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.112,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.109,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.123,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.119,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.119,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.118,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.117,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.118,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.118,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.123,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.121,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.124,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.124,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.121,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.121,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.126,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.125,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.124,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.115,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.113,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.108,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.101,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.096,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.091,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.085,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.085,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.08,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.079,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.076,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.076,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.074,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.074,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.076,
"PHL","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",,"L"
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",42.13,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",44.04,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",47.83,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",48.06,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",51.8,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",55.91,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",59.51,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",64.13,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",63.67,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",65.23,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",64.75,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",64.77,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",65.29,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",64.73,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",64.94,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",66.68,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",69.48,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",69.95,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",69.18,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",62.25,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",51.33,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",46.8,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",45.61,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",43.02,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",46.59,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",47.72,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",44.88,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",41.04,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",36.26,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",36.23,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",36.82,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",38.14,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",39.53,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",38.69,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",38.6,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",39.94,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",39.76,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",39.62,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",34.88,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",35.03,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",35.8,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",34.94,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",31.89,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",31.57,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2015",31.91,
"ROU","PRYENRGSUPPLY","TOT","MLN_TOE","A","2016",,"L"
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1960",,"L"
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1961",,"L"
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1962",,"L"
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1963",,"L"
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1964",,"L"
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1965",,"L"
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1966",,"L"
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1967",,"L"
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1968",,"L"
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1969",,"L"
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1970",,"L"
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1971",0.395,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1972",0.374,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1973",0.367,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1974",0.329,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1975",0.321,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1976",0.312,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1977",0.3,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1978",0.299,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1979",0.283,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1980",0.281,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1981",0.278,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1982",0.268,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1983",0.255,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1984",0.238,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1985",0.239,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1986",0.24,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1987",0.248,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1988",0.251,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1989",0.263,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1990",0.251,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1991",0.238,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1992",0.238,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1993",0.228,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1994",0.207,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1995",0.209,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1996",0.206,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1997",0.204,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1998",0.19,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","1999",0.169,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2000",0.165,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2001",0.159,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2002",0.156,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2003",0.153,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2004",0.139,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2005",0.133,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2006",0.127,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2007",0.118,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2008",0.109,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2009",0.103,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2010",0.104,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2011",0.106,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2012",0.102,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2013",0.09,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2014",0.087,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2015",0.084,
"ROU","PRYENRGSUPPLY","TOT","TOE_1000USD","A","2016",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1960",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1961",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1962",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1963",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1964",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1965",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1966",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1967",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1968",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1969",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1970",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1971",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1972",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1973",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1974",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1975",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1976",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1977",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1978",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1979",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1980",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1981",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1982",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1983",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1984",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1985",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1986",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1987",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1988",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1989",,"L"
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1990",879.17,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1991",871.11,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1992",795.65,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1993",751.18,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1994",656.95,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1995",636.64,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1996",630.07,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1997",601.97,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1998",587.95,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","1999",608.99,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2000",619.27,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2001",626,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2002",623.1,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2003",645.32,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2004",647.39,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2005",651.71,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2006",670.67,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2007",672.59,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2008",688.46,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2009",647,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2010",688.4,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2011",721.87,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2012",739.92,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2013",719.85,
"RUS","PRYENRGSUPPLY","TOT","MLN_TOE","A","2014",724.52,
